# SGE Audit Database
# file_path	package	status	tested	last_audited	notes	source
CylinderShapeBuilder.scala	graphics.g3d.utils.shapebuilders	pass	no	2026-03-19	Full — all 3 `build` overloads ported.; None (FIXME comments preserved from Java source)	libgdx
EllipseShapeBuilder.scala	graphics.g3d.utils.shapebuilders	pass	no	2026-03-19	Full — all 22 `build` overloads ported.	libgdx
FrustumShapeBuilder.scala	graphics.g3d.utils.shapebuilders	pass	no	2026-03-19	Full — all 4 methods ported (3 `build` + `middlePoint` + `centerPoint`).	libgdx
PatchShapeBuilder.scala	graphics.g3d.utils.shapebuilders	pass	no	2026-03-19	Full — all 3 `build` overloads ported.; Fixed — missing `.setUV()` calls in 2nd and 3rd `build` overloads (would have broken texture-mapped patches)	libgdx
RenderableShapeBuilder.scala	graphics.g3d.utils.shapebuilders	pass	no	2026-03-19	Full — all 3 public methods and 4 private helpers ported.	libgdx
SphereShapeBuilder.scala	graphics.g3d.utils.shapebuilders	pass	no	2026-03-19	Full — all 4 `build` overloads ported.	libgdx
AnimationController.scala	graphics.g3d.utils	pass	no	2026-03-19	Inner `AnimationListener` (interface->trait), `AnimationDesc` (static class->companion object class), all 8 public fields, `update(float)`, 6 `setAnimation` overloads, 7 `animate` overloads, 3 `queue` overloads, 4 `action` overloads fully ported.	libgdx
BaseAnimationController.scala	graphics.g3d.utils	pass	no	2026-03-19	Inner `Transform` class (static->companion object), all methods (`begin`, `apply`, `end`, `applyAnimation`, `applyAnimations`, `removeAnimation`, `getFirstKeyframeIndexAtTime`, `getTranslationAtTime`, `getRotationAtTime`, `getScalingAtTime`, `getNodeAnimationTransform`, `applyNodeAnimationDirectly`, `applyNodeAnimationBlending`) fully ported.; None (mutable.Map is functionally equivalent to ObjectMap for this use case)	libgdx
BaseShaderProvider.scala	graphics.g3d.utils	pass	no	2026-03-19	All 3 methods (`getShader`, `createShader`, `close`) and 1 field (`shaders`) fully ported.	libgdx
CameraInputController.scala	graphics.g3d.utils	pass	no	2026-04-18	All methods fully ported including inner CameraGestureListener. Uses (using Sge) context parameter. FIXME preserved from original Java. Re-verified 2026-04-18.	libgdx
DefaultRenderableSorter.scala	graphics.g3d.utils	pass	no	2026-03-19	"All methods (`sort`, `getTranslation`, `compare`/`compareRenderables`) fully ported.; FIXME preserved: ""implement better sorting algorithm"""	libgdx
DefaultShaderProvider.scala	graphics.g3d.utils	pass	no	2026-03-19	All 4 constructors and `createShader` fully ported.	libgdx
DefaultTextureBinder.scala	graphics.g3d.utils	pass	no	2026-03-19	"All constants (`ROUNDROBIN`, `LRU`, `MAX_GLES_UNITS`), 3 constructors, `begin`, `end`, `bind(TextureDescriptor)`, `bind(GLTexture)`, `getBindCount`, `getReuseCount`, `resetCounts`, private `bindTexture`, `bindTextureRoundRobin`, `bindTextureLRU`, static `getMaxTextureUnits` fully ported.; Java TODOs ""remove debug code"" on reuseCount/bindCount changed to descriptive comment"	libgdx
DepthShaderProvider.scala	graphics.g3d.utils	pass	no	2026-03-19	All 4 constructors and `createShader` fully ported. Same pattern as DefaultShaderProvider.	libgdx
FirstPersonCameraController.scala	graphics.g3d.utils	pass	no	2026-04-18	All methods fully ported. Uses (using Sge) convention. Re-verified 2026-04-18.	libgdx
MeshBuilder.scala	graphics.g3d.utils	pass	no	2026-03-19	All 100+ methods fully ported including: 4 `begin` overloads, `endpart`, 2 `part` overloads, 2 `end` overloads, `clear`, getters (`getFloatsPerVertex`, `getNumVertices`, `getVertices`, `getNumIndices`, `getIndices`, `getAttributes`, `getMeshPart`, `getPrimitiveType`), setters (`setColor`, `setUVRange`, `setVertexTransform`, `setVertexTransformationEnabled`), `ensure*` methods, `vertex` overloads, `index` overloads, `line`/`triangle`/`rect` overloads, `addMesh` overloads, all deprecated shape delegates. Static `createAttributes`, `transformPosition`, `transformNormal`, constants `MAX_VERTICES`, `MAX_INDEX` in companion object.	libgdx
MeshPartBuilder.scala	graphics.g3d.utils	pass	no	2026-03-19	"All 70+ method signatures ported. Inner `VertexInfo` class with all methods (`reset`, `set`, `setPos`, `setNor`, `setCol`, `setUV`, `lerp`). All deprecated shape methods (`patch`, `box`, `circle`, `ellipse`, `cylinder`, `cone`, `sphere`, `capsule`, `arrow`) preserved with `@deprecated` annotations.; Preserved: ""The following methods are deprecated and will be removed in a future release"""	libgdx
ModelBuilder.scala	graphics.g3d.utils	pass	no	2026-03-19	All methods ported: `begin`, `end`, `endnode`, `node` (3 overloads), `manage`, `part` (5 overloads), `createBox` (2), `createRect` (2), `createCylinder` (4), `createCone` (4), `createSphere` (4), `createCapsule` (2), `createXYZCoordinates` (2), `createArrow` (2), `createLineGrid`. Static `rebuildReferences` (2 overloads) in companion object.; None (orphan `new Matrix4()` is cosmetic, does not affect behavior)	libgdx
RenderContext.scala	graphics.g3d.utils	pass	no	2026-03-19	All 9 private state fields, `begin`, `end`, `setDepthMask`, 2 `setDepthTest` overloads, 2 `setBlending` overloads, `setCullFace` fully ported.	libgdx
RenderableSorter.scala	graphics.g3d.utils	pass	no	2026-03-19	`sort(Camera, DynamicArray[Renderable])` fully ported.	libgdx
ShaderProvider.scala	graphics.g3d.utils	pass	no	2026-03-19	`getShader(Renderable)` and `close()` (via `AutoCloseable`) fully ported.	libgdx
ShapeCache.scala	graphics.g3d.utils	pass	no	2026-03-19	All methods (`begin()`, `begin(int)`, `end`, `getRenderables`, `getMaterial`, `getWorldTransform`, `close`) and 2 constructors fully ported.	libgdx
TextureBinder.scala	graphics.g3d.utils	pass	no	2026-03-19	All 7 methods (`begin`, `end`, `bind(TextureDescriptor)`, `bind(GLTexture)`, `getBindCount`, `getReuseCount`, `resetCounts`) fully ported.	libgdx
TextureDescriptor.scala	graphics.g3d.utils	pass	no	2026-03-19	"All 5 fields (`texture`, `minFilter`, `magFilter`, `uWrap`, `vWrap`), 3 constructors, 2 `set()` overloads, `equals`, `hashCode`, `compare` fully ported.; Original TODO preserved: ""add other values, see opengl.org/..."""	libgdx
TextureProvider.scala	graphics.g3d.utils	pass	no	2026-03-19	Trait `TextureProvider` with `load(String)`, inner `FileTextureProvider` (2 constructors, `load`), inner `AssetTextureProvider` (constructor, `load`) fully ported.	libgdx
Attribute.scala	graphics.g3d	pass	no	2026-03-19		libgdx
Attributes.scala	graphics.g3d	pass	no	2026-03-19		libgdx
Environment.scala	graphics.g3d	pass	no	2026-03-19		libgdx
Material.scala	graphics.g3d	pass	no	2026-03-19		libgdx
Model.scala	graphics.g3d	pass	no	2026-03-19		libgdx
ModelBatch.scala	graphics.g3d	pass	no	2026-03-19		libgdx
ModelCache.scala	graphics.g3d	pass	no	2026-03-19		libgdx
ModelInstance.scala	graphics.g3d	pass	no	2026-04-18	All public methods present. 8 constructors cover all Java use cases via Nullable parameter consolidation. Documented in migration notes. Re-verified 2026-04-18.	libgdx
Renderable.scala	graphics.g3d	pass	no	2026-03-19		libgdx
RenderableProvider.scala	graphics.g3d	pass	no	2026-03-19		libgdx
Shader.scala	graphics.g3d	pass	no	2026-03-19		libgdx
CustomTexture3DData.scala	graphics.glutils	pass	no	2026-03-19	All public methods ported. `getPixels()`, `consume3DData()`, accessors all present.	libgdx
ETC1.scala	graphics.glutils	pass	no	2026-03-19	All public methods/constants ported. `ETC1Data` inner class faithful. Native JNI calls replaced with `PlatformOps.etc1` delegation through `Array[Byte]` adapter helpers.	libgdx
ETC1TextureData.scala	graphics.glutils	pass	no	2026-03-19	All TextureData interface methods ported. `consumeCustomData` fully implemented with ETC1 decode fallback and compressed texture upload via `glCompressedTexImage2D` / `glTexImage2D`, including `MipMapGenerator.generateMipMap` calls.	libgdx
FacedCubemapData.scala	graphics.glutils	pass	no	2026-03-19	All constructors and public methods ported.; None — raw `null` → `Nullable` conversions for `Format` arguments fixed.	libgdx
FileTextureArrayData.scala	graphics.glutils	pass	no	2026-03-19	All TextureArrayData interface methods ported. Both constructors present: FileHandle-based and `(Format, Boolean, TextureData[])`.; None — missing constructor added; `prepare()` guard (`if (!data.isPrepared())`) added.	libgdx
FileTextureData.scala	graphics.glutils	pass	no	2026-03-19	All public methods ported. Constructor uses default params instead of single 4-arg constructor.	libgdx
FloatFrameBuffer.scala	graphics.glutils	pass	no	2026-03-19	All constructors and `createTexture` override ported.	libgdx
FloatTextureData.scala	graphics.glutils	pass	no	2026-03-19	All TextureData methods ported. Extra `getBuffer()` method present.; None — `prepare()` GL format check now correctly guarded by `GLVersion.Type == OpenGL` check matching Java behavior.	libgdx
FrameBuffer.scala	graphics.glutils	pass	no	2026-03-19	All constructors and `createTexture` override ported. Companion `unbind()` present.	libgdx
FrameBufferCubemap.scala	graphics.glutils	pass	no	2026-04-18	All constructors, createTexture, bind, nextSide, getSide ported. Re-verified 2026-04-18.	libgdx
GLFrameBuffer.scala	graphics.glutils	pass	no	2026-03-19	All public methods ported including `begin`, `end`, `bind`, `close`, `transfer`, builder hierarchy. Inner types `FrameBufferTextureAttachmentSpec`, `FrameBufferRenderBufferAttachmentSpec`, `GLFrameBufferBuilder`, `FrameBufferBuilder`, `FloatFrameBufferBuilder`, `FrameBufferCubemapBuilder` all present.	libgdx
GLOnlyTextureData.scala	graphics.glutils	pass	no	2026-03-19	All TextureData methods ported.; None -- `null` in `glTexImage2D` is correct Java interop for GPU-only allocation	libgdx
GLVersion.scala	graphics.glutils	pass	no	2026-03-19	"All public methods and inner `Type` enum ported.; None — `NONE` case now correctly sets `vendorString`/`rendererString` to `""""`; logging in `extractVersion`/`parseInt` restored via `Sge().application.log(...)`."	libgdx
HdpiMode.scala	graphics.glutils	pass	no	2026-03-19	Both enum values `Logical` and `Pixels` ported.	libgdx
HdpiUtils.scala	graphics.glutils	pass	no	2026-03-19	All 7 static methods ported as object methods.	libgdx
ImmediateModeRenderer.scala	graphics.glutils	pass	no	2026-03-19	All 12 interface methods ported 1:1 as trait methods.	libgdx
ImmediateModeRenderer20.scala	graphics.glutils	pass	no	2026-03-19	All public methods ported. Companion `createDefaultShader`, `createVertexShader`, `createFragmentShader` all present.	libgdx
IndexArray.scala	graphics.glutils	pass	no	2026-03-19	All IndexData methods ported 1:1.	libgdx
IndexBufferObject.scala	graphics.glutils	pass	no	2026-03-19	All 3 constructors and all IndexData methods ported.	libgdx
IndexBufferObjectSubData.scala	graphics.glutils	pass	no	2026-04-18	All IndexData methods ported. Both constructors present. Re-verified 2026-04-18.	libgdx
IndexData.scala	graphics.glutils	pass	no	2026-03-19	All 9 interface methods ported 1:1.	libgdx
InstanceBufferObject.scala	graphics.glutils	pass	no	2026-03-19	All InstanceData methods ported. Bind/unbind handle instanced attribute divisors correctly.; None -- the `implicit` vs `using` difference is cosmetic	libgdx
InstanceBufferObjectSubData.scala	graphics.glutils	pass	no	2026-03-19	All InstanceData methods ported. `getBufferHandle()` accessor present.	libgdx
InstanceData.scala	graphics.glutils	pass	no	2026-03-19	All 12 interface methods ported 1:1.	libgdx
KTXTextureData.scala	graphics.glutils	pass	no	2026-04-18	All public methods ported: prepare, consumeCustomData, consumeCubemapData, disposePreparedData, getData, accessors. Re-verified 2026-04-18.	libgdx
MipMapGenerator.scala	graphics.glutils	pass	no	2026-03-19	All methods fully implemented: `generateMipMap(target, pixmap, w, h)`, `generateMipMap(pixmap, w, h)` (2-arg overload), `generateMipMapCPU`, `generateMipMapGLES20`, `generateMipMapDesktop`, `setUseHardwareMipMap`, and `useHWMipMap` field.	libgdx
MipMapTextureData.scala	graphics.glutils	pass	no	2026-04-18	All TextureData methods ported. Re-verified 2026-04-18.	libgdx
PixmapTextureData.scala	graphics.glutils	pass	no	2026-03-19	All TextureData methods ported. Both constructors present with Nullable format handling.	libgdx
ShaderProgram.scala	graphics.glutils	pass	no	2026-03-19	All public methods present. All uniform setter methods (1i through 4i, 1f through 4f, vectors, colors, matrices), integer array uniform setters (`setUniform1iv`, `setUniform2iv`, `setUniform3iv`, `setUniform4iv`), vertex attribute methods, bind/dispose, managed shader tracking. `begin()`/`end()` aliases present.; None — missing `setUniform*iv` methods and `begin()`/`end()` aliases added.	libgdx
ShapeRenderer.scala	graphics.glutils	pass	no	2026-03-19	All public methods verified present. Original audit reported ~25+ missing overloads but this was a false positive — all drawing methods (point, curve, triangle, rect, rectLine, box, x, arc, ellipse, cone, polygon, polyline, flush, getCurrentType, etc.) are implemented.	libgdx
VertexArray.scala	graphics.glutils	pass	no	2026-03-19	All VertexData methods ported 1:1 including bind/unbind with location arrays.	libgdx
VertexBufferObject.scala	graphics.glutils	pass	no	2026-03-19	All VertexData methods ported. Both constructors (VertexAttribute varargs and VertexAttributes) present.	libgdx
VertexBufferObjectSubData.scala	graphics.glutils	pass	no	2026-03-19	All VertexData methods ported. `getBufferHandle()` extra accessor present.	libgdx
VertexBufferObjectWithVAO.scala	graphics.glutils	pass	no	2026-03-19	All VertexData methods ported. VAO caching logic present. All 3 constructors (varargs, VertexAttributes, unmanaged ByteBuffer) present.	libgdx
VertexData.scala	graphics.glutils	pass	no	2026-03-19	All 11 interface methods ported 1:1.	libgdx
GL20Interceptor.scala	graphics.profiling	pass	no	2026-03-19	All 142 GL20 methods faithfully ported 1:1.	libgdx
GL30Interceptor.scala	graphics.profiling	pass	no	2026-03-19	All GL20 + GL30-specific methods faithfully ported 1:1.	libgdx
GL31Interceptor.scala	graphics.profiling	pass	no	2026-03-19	All 55 GL31-specific methods faithfully ported 1:1.	libgdx
GL32Interceptor.scala	graphics.profiling	pass	no	2026-04-18	All 38 GL32-specific methods faithfully ported. Re-verified 2026-04-18.	libgdx
GLErrorListener.scala	graphics.profiling	pass	no	2026-03-19	Both `LOGGING_LISTENER` and `THROWING_LISTENER` implemented.	libgdx
GLInterceptor.scala	graphics.profiling	pass	no	2026-03-19	All fields, getters, `reset()`, and `resolveErrorNumber()` present. Added abstract `protected def check()`.; None — Java-style getters converted to public vars.	libgdx
GLProfiler.scala	graphics.profiling	pass	no	2026-03-19	Structure matches Java. Constructor, enable/disable, listener, metric accessors, reset all present. `enable()`/`disable()` fully implemented using `Graphics.setGL20/30/31/32()`.; None — all previously blocked TODOs resolved: GL detection uses Graphics API, enable/disable use setGL*, Gdx globals replaced by `Sge()` delegation	libgdx
Camera.scala	graphics	pass	no	2026-03-19		libgdx
Color.scala	graphics	pass	no	2026-03-19		libgdx
Colors.scala	graphics	pass	no	2026-03-19		libgdx
Cubemap.scala	graphics	pass	no	2026-03-19		libgdx
CubemapData.scala	graphics	pass	no	2026-03-19		libgdx
Cursor.scala	graphics	pass	no	2026-03-19		libgdx
FPSLogger.scala	graphics	pass	no	2026-03-19		libgdx
GL20.scala	graphics	pass	no	2026-03-19		libgdx
GL30.scala	graphics	pass	no	2026-03-19		libgdx
GL31.scala	graphics	pass	no	2026-03-19		libgdx
GL32.scala	graphics	pass	no	2026-03-19		libgdx
GLHandle.scala	graphics	pass	no	2026-03-19		libgdx
GLTexture.scala	graphics	pass	no	2026-03-19		libgdx
Mesh.scala	graphics	pass	no	2026-03-19		libgdx
OrthographicCamera.scala	graphics	pass	no	2026-03-19		libgdx
PerspectiveCamera.scala	graphics	pass	no	2026-03-19		libgdx
Pixmap.scala	graphics	pass	no	2026-03-19		libgdx
PixmapIO.scala	graphics	pass	no	2026-03-19		libgdx
Texture.scala	graphics	pass	no	2026-03-19		libgdx
Texture3D.scala	graphics	pass	no	2026-03-19		libgdx
Texture3DData.scala	graphics	pass	no	2026-03-19		libgdx
TextureArray.scala	graphics	pass	no	2026-03-19		libgdx
TextureArrayData.scala	graphics	pass	no	2026-03-19		libgdx
TextureData.scala	graphics	pass	no	2026-03-19		libgdx
VertexAttribute.scala	graphics	pass	no	2026-03-19		libgdx
VertexAttributes.scala	graphics	pass	no	2026-03-19		libgdx
GestureDetector.scala	input	pass	no	2026-03-19		libgdx
NativeInputConfiguration.scala	input	pass	no	2026-03-19		libgdx
RemoteInput.scala	input	pass	no	2026-03-19		libgdx
RemoteSender.scala	input	pass	no	2026-03-19		libgdx
TextInputWrapper.scala	input	pass	no	2026-03-19		libgdx
CircleMapObject.scala	maps.objects	pass	no	2026-03-19	2 constructors + `val circle` — 1:1 match.	libgdx
EllipseMapObject.scala	maps.objects	pass	no	2026-03-19	2 constructors + `val ellipse` — 1:1 match.	libgdx
PointMapObject.scala	maps.objects	pass	no	2026-03-19	2 constructors + `val point` — 1:1 match.	libgdx
PolygonMapObject.scala	maps.objects	pass	no	2026-03-19	3 constructors + `var polygon` — 1:1 match.	libgdx
PolylineMapObject.scala	maps.objects	pass	no	2026-03-19	3 constructors + `var polyline` — 1:1 match.	libgdx
RectangleMapObject.scala	maps.objects	pass	no	2026-03-19	2 constructors + `val rectangle` — 1:1 match.	libgdx
TextMapObject.scala	maps.objects	pass	no	2026-03-19	2 constructors, 12 public vars, `val rectangle` — all ported.	libgdx
TextureMapObject.scala	maps.objects	pass	no	2026-03-19	2 constructors, 8 public vars — all ported.	libgdx
TiledMapTileMapObject.scala	maps.tiled.objects	pass	no	2026-03-19	1 constructor, 3 public vars (tile, flipHorizontally, flipVertically) — all match Java 1:1.	libgdx
BatchTiledMapRenderer.scala	maps.tiled.renderers	pass	no	2026-03-19	Abstract class with 4 constructors, 16 methods (setView x2, render x2, renderMapLayer, renderObjects, renderObject, renderImageLayer, getImageLayerColor, getTileLayerColor, beginRender, endRender, close, getMap, setMap, getUnitScale, getBatch, getViewBounds), 7 fields, 1 companion constant (NUM_VERTICES) -- all match Java 1:1.	libgdx
HexagonalTiledMapRenderer.scala	maps.tiled.renderers	pass	no	2026-03-19	4 constructors, 3 public vars (staggerAxisX, staggerIndexEven, hexSideLength), initHex(), renderTileLayer() (staggerAxisX and Y branches), private renderCell(), renderImageLayer() (hex Y-offset) -- all match Java 1:1.	libgdx
IsometricStaggeredTiledMapRenderer.scala	maps.tiled.renderers	pass	no	2026-03-19	4 constructors, renderTileLayer(), renderImageLayer() -- all match Java 1:1. Includes halfTileWidth X-offset logic in renderImageLayer (matching Java).	libgdx
IsometricTiledMapRenderer.scala	maps.tiled.renderers	pass	no	2026-03-19	4 constructors, 6 private fields, init(), translateScreenToIso(), renderTileLayer(), renderImageLayer() + private renderRepeatedImage() helper -- all match Java 1:1. The renderRepeatedImage helper was extracted from inline code in the Java renderImageLayer repeating branch (same logic).	libgdx
OrthoCachedTiledMapRenderer.scala	maps.tiled.renderers	pass	no	2026-03-19	3 constructors, 15 protected fields, setView() x2, render() x2, renderObjects(), renderObject(), renderTileLayer(), renderImageLayer(), invalidateCache(), isCached(), setOverCache(), setMaxTileSize(), setBlending(), getSpriteCache(), close(), companion object with tolerance + NUM_VERTICES -- all match Java 1:1.	libgdx
OrthogonalTiledMapRenderer.scala	maps.tiled.renderers	pass	no	2026-03-19	4 constructors + renderTileLayer override -- matches Java 1:1. Does not override renderImageLayer (inherits from BatchTiledMapRenderer, matching Java).	libgdx
AnimatedTiledMapTile.scala	maps.tiled.tiles	pass	no	2026-03-19	Private primary constructor + 2 public auxiliary constructors, 6 fields (id, blendMode, properties, objects, frameTiles, animationIntervals, loopDuration), 18 methods (getId, setId, getBlendMode, setBlendMode, getCurrentFrameIndex, getCurrentFrame, getTextureRegion, setTextureRegion, getOffsetX, setOffsetX, getOffsetY, setOffsetY, getAnimationIntervals, setAnimationIntervals, getProperties, getObjects, getFrameTiles + companion updateAnimationBaseTime) -- all match Java 1:1.	libgdx
StaticTiledMapTile.scala	maps.tiled.tiles	pass	no	2026-03-19	2 constructors (primary TextureRegion + copy constructor), 7 fields (id, blendMode, properties, objects, textureRegion, offsetX, offsetY), 14 accessor methods (get/set for all TiledMapTile interface methods) -- all match Java 1:1.	libgdx
AtlasTmjMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: load(String), load(String, Parameters), loadAsync, loadSync, getDependencyAssetDescriptors, addStaticTiles, getAtlasFileHandle, setTextureFilters. Companion object: AtlasResolver trait, DirectAtlasResolver, AssetManagerAtlasResolver, parseRegionName -- all match.	libgdx
AtlasTmxMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: load(String), load(String, Parameters), loadAsync, loadSync, getDependencyAssetDescriptors, addStaticTiles, getAtlasFileHandle, setTextureFilters. Companion object: AtlasResolver trait, DirectAtlasResolver, AssetManagerAtlasResolver -- all match.	libgdx
BaseTiledMapLoader.scala	maps.tiled	pass	no	2026-03-19	All public/protected methods (getDependencyAssetDescriptors, loadTiledMap, getIdToObject, castProperty, createTileLayerCell, addStaticTiledMapTile, loadObjectProperty, loadBasicProperty, loadProjectFile, loadJsonClassProperties, tiledColorToLibGDXColor, loadMapPropertiesClassDefaults), companion object statics (FLAG_FLIP_*, MASK_CLEAR, unsignedByteToInt, getRelativeFileHandle, tiledColorToLibGDXColor), and inner types (Parameters, ProjectClassMember) all present.; None (loadProjectFile bug fixed in prior commit; misplaced Javadoc is cosmetic)	libgdx
BaseTmjMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: loadTiledMap, loadLayer, loadLayerGroup, loadTileLayer, loadObjectGroup, loadImageLayer, loadBasicLayerInfo, loadObject (3 overloads), resolveTemplateObject, mergeJsonObject, cloneElementShallow, mergeJsonProperties, mergeParentElementWithTemplate, loadProperties, loadTileSet, addStaticTiles (abstract), addTileProperties, addTileObjectGroup, createAnimatedTile, deepCopyJsonValue. Companion object getTileIds.	libgdx
BaseTmxMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: loadTiledMap, loadLayer, loadLayerGroup, loadTileLayer, loadObjectGroup, loadImageLayer, loadBasicLayerInfo, loadObject (3 overloads), resolveTemplateObject, cloneElementShallow, mergeProperties, mergeParentElementWithTemplate, loadProperties, loadClassProperties, getPropertyByName, loadTileSet, addStaticTiles (abstract), addTileProperties, addTileObjectGroup, createAnimatedTile. Companion object getTileIds.; None -- the null usages are documented with `// scalastyle:ignore` comments and are at Java interop boundaries.	libgdx
TideMapLoader.scala	maps.tiled	pass	no	2026-04-18	All methods present: load, getDependencies, loadMap, loadTileSheets, loadLayer, loadProperties, getRelativeFileHandle. Inner Parameters class present. Re-verified 2026-04-18.	libgdx
TiledMap.scala	maps.tiled	pass	no	2026-03-19	All 3 methods (getTileSets, setOwnedResources, close/dispose) match Java 1:1.	libgdx
TiledMapImageLayer.scala	maps.tiled	pass	no	2026-03-19	Constructor with 5 public vars (region, x, y, repeatX, repeatY), private checkTransparencySupport/formatHasAlpha helpers, supportsTransparency method -- all match Java 1:1.	libgdx
TiledMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: load(String), load(String, Parameters), getDependencies, loadAsync, loadSync, usesAtlas. All 6 private loader/reader fields match.	libgdx
TiledMapRenderer.scala	maps.tiled	pass	no	2026-03-19	All 4 interface methods (renderObjects, renderObject, renderTileLayer, renderImageLayer) match Java 1:1.	libgdx
TiledMapTile.scala	maps.tiled	pass	no	2026-03-19	All 12 interface methods (getId, setId, getBlendMode, setBlendMode, getTextureRegion, setTextureRegion, getOffsetX, setOffsetX, getOffsetY, setOffsetY, getProperties, getObjects) match Java 1:1. Inner BlendMode enum with NONE and ALPHA cases matches.	libgdx
TiledMapTileLayer.scala	maps.tiled	pass	no	2026-03-19	Constructor parameters, cells array, getWidth/getHeight/getTileWidth/getTileHeight/getCell/setCell all match Java 1:1. Inner Cell class: 4 public vars (tile, flipHorizontally, flipVertically, rotation), 4 rotation constants (ROTATE_0/90/180/270) -- all match.	libgdx
TiledMapTileSet.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: var name, val properties, getTile, iterator, putTile, removeTile, size.	libgdx
TiledMapTileSets.scala	maps.tiled	pass	no	2026-03-19	All 7 methods (getTileSet(int), getTileSet(String), addTileSet, removeTileSet(int), removeTileSet(TiledMapTileSet), getTile, iterator) match Java 1:1.	libgdx
TmjMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: load(String), load(String, Parameters), loadAsync, loadSync, getDependencyAssetDescriptors, getDependencyFileHandles, collectImageLayerFileHandles, getTileSetDependencyFileHandle (2 overloads), addStaticTiles.	libgdx
TmxMapLoader.scala	maps.tiled	pass	no	2026-03-19	All methods match Java 1:1: load(String), load(String, Parameters), loadAsync, loadSync, getDependencyAssetDescriptors, getDependencyFileHandles, getTileSetDependencyFileHandle (2 overloads), addStaticTiles.	libgdx
ImageResolver.scala	gltf.loaders.shared.texture	pass	no	2026-03-31	1 trait + 3 companion object classes (DirectImageResolver, AssetManagerImageResolver, TextureAtlasImageResolver) -- 1:1 match.	gdx-gltf
Map.scala	maps	pass	no	2026-03-19	2 fields + `close()` -- 1:1 match.	libgdx
MapGroupLayer.scala	maps	pass	no	2026-03-19	1 field + `getLayers()` + `invalidateRenderOffset()` override -- 1:1 match.	libgdx
MapLayer.scala	maps	pass	no	2026-03-19	14 fields, 14 public methods, 1 protected method -- all ported.	libgdx
MapLayers.scala	maps	pass	no	2026-03-19	11 methods + iterator -- all ported.	libgdx
MapObject.scala	maps	pass	no	2026-03-19	5 fields -- 1:1 match.	libgdx
MapObjects.scala	maps	pass	no	2026-03-19	10 methods + iterator -- all ported.	libgdx
MapProperties.scala	maps	pass	no	2026-03-19	11 methods + equals/hashCode/toString -- all ported.; None (raw null in `get(key)` is intentional Java-interop boundary, documented in code)	libgdx
MapRenderer.scala	maps	pass	no	2026-03-19	4 abstract methods (setView x2, render x2) -- 1:1 match.	libgdx
BoundingBox.scala	math.collision	pass	yes	2026-04-18	Test added	libgdx
OrientedBoundingBox.scala	math.collision	pass	yes	2026-03-19	All Java public methods present (getVertices, getBounds, setBounds, getTransform, setTransform, set, getCorner000-111, contains x3, intersects x2, mul).; None — axes bug fixed (now extracts matrix columns like Java); order of operations matches Java	libgdx
Ray.scala	ai.utils	pass	yes	2026-03-30	All Java public methods present (cpy, getEndPoint, mul, set x3, toString, equals, hashCode).; None — constructor copy semantics fixed; 3-arg secondary constructor (with normalize flag) is an intentional SGE addition	gdx-ai
Segment.scala	math.collision	pass	no	2026-03-19	All Java public methods present (len, len2, equals, hashCode).; None — constructor stores refs (acceptable for simple value holder)	libgdx
Sphere.scala	math.collision	pass	no	2026-03-19	All Java public methods present (overlaps, hashCode, equals, volume, surfaceArea).; None — constructor copy semantics fixed; secondary constructor `(centerX, centerY, centerZ, radius)` is an intentional SGE addition	libgdx
Affine2.scala	math	pass	no	2026-03-19		libgdx
BSpline.scala	math	pass	no	2026-03-19		libgdx
Bezier.scala	math	pass	no	2026-03-19		libgdx
Bresenham2.scala	math	pass	no	2026-03-19		libgdx
CatmullRomSpline.scala	math	pass	no	2026-03-19		libgdx
Circle.scala	math	pass	no	2026-03-19		libgdx
ConvexHull.scala	math	pass	no	2026-03-19		libgdx
CumulativeDistribution.scala	math	pass	no	2026-03-19		libgdx
DelaunayTriangulator.scala	math	pass	no	2026-03-19		libgdx
EarClippingTriangulator.scala	math	pass	no	2026-03-19		libgdx
Ellipse.scala	math	pass	no	2026-03-19		libgdx
FloatCounter.scala	math	pass	no	2026-03-19		libgdx
Frustum.scala	math	pass	no	2026-03-19		libgdx
GeometryUtils.scala	math	pass	no	2026-03-19		libgdx
GridPoints.scala	math	pass	no	2026-03-19		libgdx
Interpolation.scala	gltf.loaders.shared.animation	pass	no	2026-03-31		gdx-gltf
Intersector.scala	math	pass	no	2026-03-19		libgdx
MathUtils.scala	jbump.util	pass	yes	2026-03-30		jbump
Matrices.scala	math	pass	no	2026-03-19		libgdx
Octree.scala	math	pass	no	2026-03-19		libgdx
Path.scala	graphs	pass	yes	2026-03-30		simple-graphs
Plane.scala	math	pass	no	2026-03-19		libgdx
Polygon.scala	math	pass	no	2026-03-19		libgdx
Polyline.scala	math	pass	no	2026-03-19		libgdx
Quaternion.scala	math	pass	no	2026-03-19		libgdx
RandomXS128.scala	math	pass	no	2026-03-19		libgdx
